,Waktu,Pipi
759,17:40.7,0.6290499389159122
760,17:40.7,0.6334841383148446
761,17:40.7,0.6379508956789889
762,17:40.7,0.6424475599311539
763,17:40.7,0.6469714586082881
764,17:40.7,0.6515199002663221
765,17:40.7,0.6560901770433589
766,17:40.7,0.6606795674009811
767,17:40.7,0.6652853389932685
768,17:40.7,0.6699047515743133
769,17:40.7,0.6745350598885292
770,17:40.7,0.679173516532251
771,17:40.8,0.6838173747575295
772,17:40.8,0.6884638911374991
773,17:40.8,0.6931103280052129
774,17:40.8,0.6977539556369181
775,17:40.8,0.7023920542267666
776,17:40.8,0.7070219157324508
777,17:40.8,0.7116408456483224
778,17:40.8,0.716246164724318
779,17:40.8,0.720835210630855
780,17:40.8,0.7254053395698945
781,17:40.8,0.7299539278408624
782,17:40.8,0.7344783733913524
783,17:40.8,0.738976097409698
784,17:40.8,0.7434445460121312
785,17:40.8,0.7478811920150984
786,17:40.8,0.7522835367114011
787,17:40.8,0.756649111565108
788,17:40.8,0.7609754797917415
789,17:40.8,0.765260237814145
790,17:40.9,0.7695010165567417
791,17:40.9,0.7736954825185152
792,17:40.9,0.7778413385963947
793,17:40.9,0.7819363246992834
794,17:40.9,0.7859782182429266
795,17:40.9,0.7899648346131106
796,17:40.9,0.7938940276500703
797,17:40.9,0.7977636901803157
798,17:40.9,0.8015717546103607
799,17:40.9,0.8053161935909046
800,17:40.9,0.808995020770627
801,17:40.9,0.8126062916916458
802,17:40.9,0.8161481049047102
803,17:40.9,0.8196186033576611
804,17:40.9,0.8230159760334912
805,17:40.9,0.8263384597520804
806,17:40.9,0.829584341064452
807,17:40.9,0.8327519582247479
808,17:40.9,0.8358397032420732
809,17:41.0,0.8388460239817787
810,17:41.0,0.8417694262581035
811,17:41.0,0.8446084758684617
812,17:41.0,0.8473618005462203
813,17:41.0,0.8500280918230672
814,17:41.0,0.8526061067882806
815,17:41.0,0.8550946697315956
816,17:41.0,0.8574926736695576
817,17:41.0,0.8597990817647633
818,17:41.0,0.8620129286462449
819,17:41.0,0.8641333216455096
820,17:41.0,0.8661594419802606
821,17:41.0,0.8680905459155873
822,17:41.0,0.869925965884957
823,17:41.0,0.8716651114974553
824,17:41.0,0.8733074703597339
825,17:41.0,0.87485260869367
826,17:41.0,0.8763001717578058
